,Track Number,Track Title,Album Name,Year Released,Lyric
51,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
52,15,Streets (Disclosure Remix),Streets (Remixes),2021,b'I found it hard to find someone like you (Keep my cool)\n'
53,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'Like you (With my dude), like you (In my coop)\n'"
54,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
55,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
56,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
57,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
58,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
59,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
60,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
61,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
62,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
63,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
64,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
65,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
66,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
67,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
68,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
69,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b""Why can't I find no one like\xe2\x80\x93?\n"""
70,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'(Mmm, mmm, mmm)\n'"
71,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'(Mmm, mmm, mmm)\n'"
72,15,Streets (Disclosure Remix),Streets (Remixes),2021,"b'(Mmm, mmm, mmm)\n'"
0,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I've been goin\xe2\x80\x99 through some things (Oh)\n"""
1,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'I struggle with my inner man (Yeah, yeah)\n'"
2,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I hustle, I'll do what I can to get this money\n"""
3,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
4,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
5,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
6,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
7,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
8,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'And I can\xe2\x80\x99t be without you\n'
9,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
10,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Baby, we tried to fight it (Tried to fight it)\n'"
11,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'We all been there some days (Some days)\n'
12,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'Thought I needed something else (Something else)\n'
13,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'And acted like I was okay (I was okay)\n'
14,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'We just had to work it out (Just had to work it out)\n'
15,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'And baby, I needed space (Needed space)\n'"
16,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""Ain't nobody 'round here on your level ('Round here)\n"""
17,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""You're so far away (So far away)\n"""
18,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
19,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
20,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Send your location, come through (Damn papa)\n'"
21,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Damn papa, you a rare breed, no comparing\n'"
22,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""And it's motherfuckin' scary\n"""
23,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'Tryna keep him \xe2\x80\x99cause I found him\n'
24,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""Let a ho know I ain\xe2\x80\x99t motherfuckin' sharing (Damn papa)\n"""
25,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'I could take you to the parents, then to Paris (Damn papa)\n'"
26,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'Plan a motherfuckin\xe2\x80\x99 wedding (Damn papa)\n'
27,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'You the type I wanna marry (Yeah) and keep you merry\n'
28,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I'll put the ring, put the ring on when you ready\n"""
29,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'We play our fantasies out in real life ways and\n'
30,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'No Final Fantasy, can we end these games though?\n'"
31,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'You give me energy, make me feel lightweight (Woo)\n'"
32,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like the birds of a feather, baby (Woo)\n'"
33,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'We real life made for each other (Woo)\n'
34,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""And it's hard to keep my cool\n"""
35,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'When other bitches tryna get with my dude and\n'
36,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'When other chickens tryna get in my coop\n'
37,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""'Cause you\xe2\x80\x99re a one in a million\n"""
38,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""There ain't no man\xe2\x80\x93\n"""
39,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'You might also like\n'
40,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you (You ready, re-ready), like you (You ready, re-ready)\n'"
41,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, ooh (You ready, re-ready)\n'"
42,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'I found it hard to find someone like you (You ready, re-ready)\n'"
43,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Like you, like you (You ready, re-ready)\n'"
44,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
45,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I, I, I can't sleep no more\n"""
46,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
47,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
48,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
49,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""I can't sleep no more, more, more, more, more, more\n"""
50,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,b'Belong\n'
51,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
52,16,Streets (DJ Sliink Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
0,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
1,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
2,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'I found it hard to find someone like you\n'
3,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
4,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
5,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
6,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
7,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
8,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
9,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
10,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
11,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
12,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
13,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Baby, we tried to fight it\n'"
14,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'We all been there some days\n'
15,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'Thought I needed something else\n'
16,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'And acted like I was okay\n'
17,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'We just had to work it out\n'
18,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'And baby, I needed space\n'"
19,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Ain't nobody 'round here on your level\n"""
20,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""You're so far away\n"""
21,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""You're pouring your heart out\n"""
22,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I'm acting like I knew\n"""
23,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'You held me so down\n'
24,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'So down I never grew, oh\n'"
25,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'I tried to find out\n'
26,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'When none of them came through\n'
27,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And now I'm stuck in the middle\n"""
28,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'And baby had to pull me out, oh\n'"
29,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
30,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
31,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'I found it hard to find someone like you\n'
32,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
33,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Send your location, come through (Yeah)\n'"
34,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Damn papa, you a rare breed, no comparing\n'"
35,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And it's motherfuckin' scary\n"""
36,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Tryna keep him 'cause I found him\n"""
37,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Let a ho know I ain't motherfuckin' sharing\n"""
38,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'I could take you to the parents, then to Paris\n'"
39,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Plan a motherfuckin' wedding\n"""
40,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'You the type I wanna marry (Yeah) and keep you merry\n'
41,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I'll put the ring on when you ready\n"""
42,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'We play our fantasies out in real life ways and\n'
43,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'No Final Fantasy, can we end these games though?\n'"
44,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'You give me energy, make me feel lightweight (Woo)\n'"
45,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like the birds of a feather, baby (Woo)\n'"
46,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'We real life made for each other (Woo)\n'
47,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And it's hard to keep my cool\n"""
48,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'When other bitches tryna get with my dude and\n'
49,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'When other chickens tryna get in my coop\n'
50,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""'Cause you're a one in a million\n"""
51,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""There ain't no man like you\n"""
52,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'You might also like\n'
53,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
54,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
55,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,b'I found it hard to find someone like you\n'
56,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
57,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
58,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
59,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
60,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
61,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
62,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""I can't sleep no more\n"""
63,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b'In my head, we belong\n'"
64,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""And I can't be without you\n"""
65,17,Streets (Lazerbeak Remix),Streets (Remixes),2021,"b""Why can't I find no one like you?\n"""
0,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""Yeah, I hustle, I'll do what I can to get this money\n"""
1,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
2,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
3,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'I found it hard to find someone like you\n'
4,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
5,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
6,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
7,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, ooh\n'"
8,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'I found it hard to find someone like you\n'
9,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
10,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
11,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
12,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
13,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Baby, we tried to fight it\n'"
14,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'We all been there some days\n'
15,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'Thought I needed something else\n'
16,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'And acted like I was okay\n'
17,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'We just had to work it out\n'
18,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'And baby, I needed spac\xd0\xb5\n'"
19,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""Ain't nobody 'round here on your lev\xd0\xb5l\n"""
20,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""You're so far away\n"""
21,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""You're pouring your heart out\n"""
22,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""I'm acting like I knew\n"""
23,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'You held me so down\n'
24,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'So down I never grew, oh\n'"
25,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'I tried to find out\n'
26,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'When none of them came through\n'
27,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""And now I'm stuck in the middle\n"""
28,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'And baby had to pull me out, oh\n'"
29,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
30,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through (Yeah)\n'"
31,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'You might also like\n'
32,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Damn papa, you a rare breed, no comparing\n'"
33,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""And it's motherfuckin' scary\n"""
34,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""Tryna keep him 'cause I found him\n"""
35,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""Let a ho know I ain't motherfuckin' sharing\n"""
36,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'I could take you to the parents, then to Paris\n'"
37,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""Plan a motherfuckin' wedding\n"""
38,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'You the type I wanna marry (Yeah) and keep you merry\n'
39,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""I'll put the ring on when you ready\n"""
40,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'We play our fantasies out in real life ways and\n'
41,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'No Final Fantasy, can we end these games though?\n'"
42,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'You give me energy, make me feel lightweight\n'"
43,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like the birds of a feather, baby\n'"
44,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'We real life made for each other\n'
45,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""And it's hard to keep my cool\n"""
46,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'When other bitches tryna get with my dude and\n'
47,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'When other chickens tryna get in my coop\n'
48,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""'Cause you're a one in a million\n"""
49,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""There ain't no man like you\n"""
50,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""You're pouring your heart out\n"""
51,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""I'm acting like I knew\n"""
52,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'You held me so down\n'
53,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'So down I never grew, oh\n'"
54,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'I tried to find out\n'
55,18,Streets (Party Favor Remix),Streets (Remixes),2021,b'When none of them came through\n'
56,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b""And now I'm stuck in the middle\n"""
57,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'And baby had to pull me out, oh\n'"
58,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
59,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Send your location, come through\n'"
60,18,Streets (Party Favor Remix),Streets (Remixes),2021,"b'Like you, like you\n'"
